threshold , average , min , max , hits
0.99 , 1.0694525643356 , 0 , 465.238070404172 , 13
0.98 , 0.972210697636391 , 0 , 1130.45972957084 , 14
0.95 , 5.60850010359895 , 0 , 4436.05748865356 , 26
