threshold , average , min , max , hits
0.99 , 0.27595572517009 , 0 , 0.999984053834256 , 593
0.98 , 0.159067783713874 , 0 , 0.999984053834256 , 740
0.95 , 0.0790293861965597 , 0 , 1 , 886
