threshold , average , min , max , hits
0.99 , 0.513529641874423 , 0 , 0.999892802778552 , 939
0.98 , 0.368223466941937 , 0 , 0.999892802778552 , 1483
0.95 , 0.197518450424174 , 0 , 1 , 2212
