threshold , average , min , max , hits
0.99 , 0.33167419816414 , 0 , 213.160224254942 , 84
0.98 , 0.402822874690889 , 0 , 259.529674537332 , 88
0.95 , 1.90007148105291 , 0 , 919.730654761905 , 117
