threshold , average , min , max , hits
0.99 , 1.7142317221393 , 0 , 1477.21189516129 , 6
0.98 , 1.62604007336218 , 0 , 1986.90016456391 , 7
0.95 , 2.25382960424234 , 0 , 5420.41395717684 , 9
