threshold , average , min , max , hits
0.99 , 0.478473256944443 , 0 , 150.236951983299 , 86
0.98 , 0.36193956758885 , 0 , 237.916015625 , 88
0.95 , 1.99133393745691 , 0 , 1581.63943161634 , 112
