threshold , average , min , max , hits
0.99 , 0.823336911224061 , 0 , 19.1007617728532 , 425
0.98 , 0.666520844938211 , 0 , 52.5754923413567 , 475
0.95 , 0.716417252039675 , 0 , 109.153380423814 , 570
