threshold , average , min , max , hits
0.99 , 0.0497316631304013 , 0 , 0.998580791248744 , 104
0.98 , 0.0282129195583669 , 0 , 0.998580791248744 , 123
0.95 , 0.0135721981924988 , 0 , 0.998580791248744 , 153
