threshold , average , min , max , hits
0.99 , 0.0798808403089867 , 0 , 0.999756820972397 , 163
0.98 , 0.0467397937554405 , 0 , 0.999756820972397 , 189
0.95 , 0.024440305275755 , 0 , 0.999756820972397 , 256
