threshold , average , min , max , hits
0.99 , 0.998605130005405 , 0.843538016218486 , 1 , 500
0.9 , 0.995719484860101 , 0 , 1 , 4998
0.8 , 0.989778743948136 , 0 , 1 , 9986
0.7 , 0.983156599091893 , 0 , 1 , 14942
0.5 , 0.95543248644288 , 0 , 1 , 24441
0.3 , 0.915601483238225 , 0 , 1 , 33056
