threshold , average , min , max , hits
0.99 , 1 , 1 , 1 , 100
0.9 , 0.9999416640295 , 0.962562814070352 , 1 , 999
0.8 , 0.999618485784921 , 0.313019390581717 , 1 , 1999
0.7 , 0.999560631085962 , 0.313019390581717 , 1 , 3000
0.5 , 0.999616226835706 , 0.313019390581717 , 1 , 5000
0.3 , 0.999243530550468 , 0 , 1 , 6999
