threshold , average , min , max , hits
0.99 , 0.999301685634937 , 0.963918618204938 , 1 , 200
0.9 , 0.997160447046169 , 0.371502209131075 , 1 , 1999
0.8 , 0.993796122907818 , 0 , 1 , 3996
0.7 , 0.99031263569885 , 0 , 1 , 5987
0.5 , 0.975019041061592 , 0 , 1 , 9891
0.3 , 0.950693107766069 , 0 , 1 , 13575
