threshold , average , min , max , hits
0.99 , 0.989250201064984 , 0.721305203323131 , 1 , 200
0.9 , 0.98493835634558 , 0 , 1 , 1998
0.8 , 0.972418886959919 , 0 , 1 , 3991
0.7 , 0.951673179127423 , 0 , 1 , 5925
0.5 , 0.885282513571245 , 0 , 1 , 9435
0.3 , 0.801676347316438 , 0 , 1 , 12143
