threshold , average , min , max , hits
0.99 , 0.99990094612726 , 0.999582507045194 , 1 , 100
0.9 , 0.999829910898302 , 0.999103541012999 , 1 , 999
0.8 , 0.999693660951313 , 0.997816593886463 , 1 , 1999
0.7 , 0.999384672700485 , 0.992424242424242 , 1 , 3000
0.5 , 0.99723223587065 , 0.945205479452055 , 1 , 5000
0.3 , 0.985909924796508 , 0.692307692307692 , 1 , 7000
