threshold , average , min , max , hits
0.99 , 0.999550750820843 , 0.995577667219458 , 1 , 100
0.9 , 0.999201059568891 , 0.989445910290237 , 1 , 999
0.8 , 0.998634338809105 , 0.974603174603175 , 1 , 1999
0.7 , 0.997249210324201 , 0.922330097087379 , 1 , 3000
0.5 , 0.985933097846319 , 0.432098765432099 , 1 , 5000
0.3 , 0.945277144070269 , 0 , 1 , 6914
