threshold , average , min , max , hits
0.99 , 0.99592477569013 , 0.738208032955716 , 1 , 100
0.9 , 0.998524992010355 , 0.738208032955716 , 1 , 999
0.8 , 0.997692663871444 , 0 , 1 , 1998
0.7 , 0.997233117671074 , 0 , 1 , 2999
0.5 , 0.991176726105145 , 0 , 1 , 4982
0.3 , 0.980193278432648 , 0 , 1 , 6928
