threshold , average , min , max , hits
0.99 , 0.995521903242573 , 0.983078012598308 , 1 , 300
0.9 , 0.989534461517274 , 0 , 1 , 2993
0.8 , 0.981891202930239 , 0 , 1 , 5990
0.7 , 0.962645347962917 , 0 , 1 , 8986
0.5 , 0.852183682523085 , 0 , 1 , 14018
0.3 , 0.756446431397267 , 0 , 1 , 17252
