threshold , average , min , max , hits
0.99 , 0.999960910161629 , 0.997125084940672 , 1 , 200
0.9 , 0.999606066334765 , 0.679205851619645 , 1 , 1999
0.8 , 0.999565504121625 , 0.668428372739917 , 1 , 3999
0.7 , 0.998980564190152 , 0.436419125127162 , 1 , 6000
0.5 , 0.997857989312344 , 0 , 1 , 9996
0.3 , 0.993472946092936 , 0 , 1 , 13954
