threshold , average , min , max , hits
0.99 , 0.999999781393966 , 0.999932872390414 , 1 , 500
0.9 , 0.999992244261631 , 0.983418704124201 , 1 , 4999
0.8 , 0.999988306618937 , 0.955438551431874 , 1 , 9999
0.7 , 0.99995018671109 , 0.723444080486664 , 1 , 15000
0.5 , 0.999712360530905 , 0 , 1 , 24998
0.3 , 0.999376443272744 , 0 , 1 , 34990
