threshold , average , min , max , hits
0.99 , 0.791829551421273 , 0 , 1 , 324
0.9 , 0.807785070200497 , 0 , 1 , 3358
0.8 , 0.775863577640807 , 0 , 1 , 6721
0.7 , 0.707821277209706 , 0 , 1 , 9607
0.5 , 0.591083629399792 , 0 , 1 , 13693
0.3 , 0.451395474370845 , 0 , 1 , 15497
