threshold , average , min , max , hits
0.99 , 0.982193440076412 , 0.0804382113474573 , 1 , 500
0.9 , 0.96764422627054 , 0 , 1 , 4991
0.8 , 0.94004657004003 , 0 , 1 , 9875
0.7 , 0.901836501886428 , 0 , 1 , 14431
0.5 , 0.810288439513579 , 0 , 1 , 22047
0.3 , 0.718084915059701 , 0 , 1 , 27552
