threshold , average , min , max , hits
0.99 , 0.99995543354002 , 0.99943405672493 , 1 , 500
0.9 , 0.999913503991904 , 0.998399803052683 , 1 , 4999
0.8 , 0.999836762649496 , 0.995088779750661 , 1 , 9999
0.7 , 0.999642182210069 , 0.98452380952381 , 1 , 15000
0.5 , 0.997632214282339 , 0.84971098265896 , 1 , 25000
0.3 , 0.98435004413292 , 0 , 1 , 34920
