threshold , average , min , max , hits
0.99 , 0.994655069841106 , 0.736748823040709 , 1 , 200
0.9 , 0.989638275098647 , 0 , 1 , 1998
0.8 , 0.983946143271867 , 0 , 1 , 3990
0.7 , 0.974453636104288 , 0 , 1 , 5962
0.5 , 0.936243021654002 , 0 , 1 , 9679
0.3 , 0.889170873430491 , 0 , 1 , 12988
