threshold , average , min , max , hits
0.99 , 0.700673086831027 , 0 , 1 , 457
0.9 , 0.573128469099005 , 0 , 1 , 3929
0.8 , 0.467497304008677 , 0 , 1 , 6570
0.7 , 0.387416914253354 , 0 , 1 , 8195
0.5 , 0.27316314118851 , 0 , 1 , 9708
0.3 , 0.205953026799324 , 0 , 1 , 10245
