threshold , average , min , max , hits
0.99 , 0.476428531781161 , 0 , 0.998890849508445 , 101
0.9 , 0.418168185732974 , 0 , 0.999755560987534 , 931
0.8 , 0.37170346447162 , 0 , 1 , 1820
0.7 , 0.306556072057066 , 0 , 1 , 2462
0.5 , 0.203491184291154 , 0 , 1 , 2853
0.3 , 0.14631065029571 , 0 , 1 , 2881
