threshold , average , min , max , hits
0.99 , 0.813365714574202 , 0 , 0.999054323841547 , 83
0.9 , 0.78974614059609 , 0 , 0.999888030455716 , 820
0.8 , 0.749443816912838 , 0 , 0.999888030455716 , 1602
0.7 , 0.704947993456762 , 0 , 0.999888030455716 , 2379
0.5 , 0.587119895390628 , 0 , 1 , 3447
0.3 , 0.448832524063317 , 0 , 1 , 3921
