threshold , average , min , max , hits
0.99 , 0.99999227285223 , 0.999765062128015 , 1 , 400
0.9 , 0.99998179789805 , 0.99932157394844 , 1 , 3999
0.8 , 0.999963246531072 , 0.998078565328779 , 1 , 7999
0.7 , 0.999923211695167 , 0.993585174625802 , 1 , 12000
0.5 , 0.999560026867062 , 0.947674418604651 , 1 , 20000
0.3 , 0.997283610849649 , 0.526315789473684 , 1 , 28000
