threshold , average , min , max , hits
0.99 , 0.999972374046392 , 0.991157111993167 , 1 , 400
0.9 , 0.999992448993544 , 0.991157111993167 , 1 , 3999
0.8 , 0.999981610717925 , 0.964570699010533 , 1 , 7999
0.7 , 0.999917015861784 , 0.629045307443366 , 1 , 12000
0.5 , 0.999781200347711 , 0.384180790960452 , 1 , 20000
0.3 , 0.999326098116822 , 0 , 1 , 27992
