threshold , average , min , max , hits
0.99 , 0.53678848204225 , 0 , 0.997711908476339 , 55
0.9 , 0.495325260415237 , 0 , 0.999887311246338 , 521
0.8 , 0.477531922490449 , 0 , 0.999887311246338 , 1043
0.7 , 0.436782115980988 , 0 , 0.999887311246338 , 1528
0.5 , 0.321458999020558 , 0 , 1 , 2100
0.3 , 0.232917857993352 , 0 , 1 , 2158
