100	0.873718863	1.881285024	1.187426876
200	0.765084725	1.610100453	1.152585508
400	0.593996604	1.250342832	1.037110477
700	0.394250482	0.787756351	0.800723501
1000	0.260826139	0.474479194	0.585687298
1500	0.143729779	0.239768211	0.367769446
2000	0.085560557	0.16420139	0.246014182
2500	0.054253482	0.131660152	0.178028742
3000	0.034854704	0.104514637	0.141071159

