100	0.019525486	0.41026964	0.298443348
200	0.007621693	0.11883641	0.154153684
400	0.003663326	0.01907856	0.052250918
700	0.001580106	0.002470407	0.001080596
1000	0.000960179	0.00139447	0.001002131
1500	0.000465534	0.00057059	0.000696661
2000	0.000387523	0.00054857	0.000681187
2500	0.000238785	0.0004861	0.000513558
3000	0.000137708	0.0004700	0.000407496
