100	0.024583317	0.634057658	0.194918625
200	0.010120632	0.60722618	0.007428794
400	0.005130118	0.526842811	0.004219192
700	0.002349027	0.455698123	0.002014264
1000	0.00148663	0.330728873	0.001584684
1500	0.000711566	0.214827169	0.001373473
2000	0.000459926	0.134523773	0.000960424
2500	0.00038038	0.098527393	0.00100223
3000	0.000173697	0.080519216	0.000791885
