100	0.302365824	1.801051584	1.162796954
200	0.179684209	0.836518584	0.783153597
400	0.078133695	0.201599081	0.292573552
700	0.03995227	0.01886375	0.025068178
1000	0.025674178	0.019981005	0.022819605
1500	0.014844916	0.018859226	0.012230897
2000	0.010122831	0.016243768	0.011413236
2500	0.00736786	0.008515638	0.009665158
3000	0.004238786	0.00950968	0.008033008
