100	0.155951829	0.062921484	0.069040092
200	0.281485119	0.120243942	0.154184911
400	0.478569258	0.227866083	0.299824897
700	0.687426394	0.354376181	0.482457473
1000	0.801495783	0.450181752	0.601535028
1500	0.89644732	0.558607708	0.719974077
2000	0.939607849	0.63729146	0.798126931
2500	0.961433245	0.688620408	0.85168025
3000	0.974233763	0.732153741	0.890515123
