100	0.044632421	0.705482173	0.333514601
200	0.01967754	0.607193837	0.116839654
400	0.008143263	0.54467354	0.004650314
700	0.004822893	0.473336811	0.002729509
1000	0.002716423	0.393005085	0.002329233
1500	0.001643144	0.321634072	0.001911403
2000	0.001088217	0.259104137	0.001671785
2500	0.000685938	0.143106485	0.000942483
3000	0.000610118	0.116400077	0.001039708
