43 , 0
3143 , 2523
973 , 0
50 , 47
681 , 681
194 , 194
2692 , 0
12221 , 12221
8127 , 7919
148 , 0
4859 , 4859
2518 , 2414
586 , 586
3 , 3
3 , 3
775 , 754
151 , 40
1 , 0
49 , 0
43 , 43
5325 , 5313
17 , 0
32 , 0
8 , 8
2 , 0
18684 , 18675
3752 , 2957
5590 , 5590
2 , 0
17 , 16
13 , 0
15 , 15
31 , 29
2945 , 2945
6889 , 6889
2 , 0
753 , 651
2 , 1
12 , 11
13469 , 13469
1 , 0
37 , 37
36 , 0
6353 , 6353
1 , 1
65 , 62
6287 , 6221
3739 , 3739
2 , 0
1 , 1
15321 , 15159
218 , 218
3885 , 1415
16 , 16
3 , 0
1 , 0
56 , 45
65 , 0
17 , 0
729 , 729
1033 , 1033
9633 , 9633
2908 , 1125
276 , 0
6 , 6
183 , 183
45 , 0
3977 , 3977
9 , 0
1 , 0
1 , 1
35 , 0
2142 , 1105
73 , 73
33 , 33
80 , 0
9225 , 9212
100 , 100
3 , 0
503 , 479
2 , 2
1 , 1
1674 , 1673
2 , 2
22 , 22
1206 , 0
77 , 0
1 , 0
616 , 503
2694 , 2623
592 , 0
7 , 0
2837 , 2831
342 , 342
7 , 7
2 , 0
256 , 256
2637 , 1220
565 , 0
160 , 0
1 , 1
1 , 0
233 , 233
1 , 0
1 , 0
248 , 0
2037 , 0
30 , 0
10118 , 10118
668 , 661
3 , 0
11092 , 11083
11 , 11
687 , 668
245 , 245
1030 , 414
3 , 0
814 , 281
7 , 0
105 , 89
1 , 0
24 , 21
4 , 0
67 , 0
39 , 0
1770 , 0
245 , 245
3 , 0
6 , 0
12 , 0
6290 , 6287
2 , 0
3545 , 3495
406 , 0
348 , 0
1 , 0
48 , 48
1018 , 666
2 , 2
1740 , 1740
11839 , 11839
1 , 0
2 , 0
18449 , 18412
486 , 0
1067 , 0
11646 , 11646
2 , 0
1 , 0
142 , 142
9574 , 8049
6282 , 6251
206 , 204
3 , 0
67 , 59
681 , 594
4896 , 4896
2 , 0
479 , 476
7 , 0
1 , 0
326 , 0
3 , 0
481 , 132
2123 , 2123
1 , 0
2 , 0
552 , 550
1 , 1
131 , 131
12 , 0
63 , 63
261 , 261
83 , 0
177 , 177
18721 , 18721
6 , 0
4 , 0
2752 , 2752
723 , 180
3040 , 3035
59 , 59
2 , 0
785 , 521
25 , 23
1 , 1
191 , 191
658 , 0
3 , 0
10214 , 9886
4 , 4
14 , 0
1 , 0
4836 , 4633
1721 , 1721
20 , 20
9522 , 9370
88 , 0
5 , 0
307 , 0
341 , 319
12 , 12
1 , 0
120 , 0
7 , 0
85 , 0
14 , 0
1 , 0
342 , 342
71 , 71
60 , 0
699 , 0
14 , 0
13255 , 13255
48 , 48
192 , 192
73 , 73
77 , 77
11 , 11
2120 , 0
93 , 0
53 , 53
91 , 0
2 , 2
17 , 16
17270 , 16664
30 , 30
1078 , 1078
962 , 962
5 , 0
1 , 0
1446 , 912
16113 , 15447
5 , 0
1 , 0
144 , 0
28 , 28
419 , 359
66 , 0
5825 , 2491
831 , 831
77 , 77
1 , 0
959 , 959
95 , 95
123 , 123
19465 , 12291
2 , 0
57 , 31
5 , 5
5618 , 5618
70 , 70
4 , 0
46 , 0
2 , 0
4 , 4
2610 , 0
10836 , 9241
4 , 4
8 , 0
2 , 2
251 , 247
29 , 29
39 , 37
36 , 25
835 , 587
868 , 0
2 , 0
6253 , 6197
6621 , 6621
4 , 4
3468 , 0
1 , 1
38 , 38
1 , 0
1 , 1
28 , 0
1892 , 1800
457 , 362
2756 , 972
17745 , 17439
9 , 9
11 , 0
107 , 98
17 , 0
317 , 316
181 , 181
197 , 197
2 , 0
6640 , 6640
1105 , 1105
52 , 0
59 , 0
5 , 5
2054 , 1992
2 , 0
1 , 1
549 , 547
15 , 12
2274 , 796
2841 , 2841
6893 , 6786
6 , 0
172 , 172
1 , 0
1 , 1
60 , 0
2390 , 2390
18 , 0
2 , 2
2587 , 2587
1 , 0
13 , 13
29 , 29
9 , 0
3420 , 3420
13 , 13
5409 , 5169
1 , 1
2285 , 1851
3 , 0
2 , 0
1 , 0
18835 , 18733
3 , 2
1452 , 1452
33 , 33
2725 , 2722
366 , 365
15412 , 15187
9088 , 9088
1010 , 1010
71 , 0
4017 , 4013
19402 , 15595
1 , 0
1 , 0
1238 , 1238
81 , 0
11 , 0
3 , 0
1511 , 96
6 , 0
1 , 0
1 , 0
801 , 749
2 , 0
1 , 1
11005 , 11003
12010 , 12010
2806 , 0
6 , 6
242 , 237
130 , 0
492 , 491
643 , 643
6655 , 6602
6 , 6
29 , 0
10 , 10
554 , 522
439 , 0
4 , 4
23 , 15
3 , 3
1 , 0
217 , 84
66 , 66
30 , 0
3 , 0
2115 , 2006
214 , 214
38 , 0
2384 , 2259
431 , 0
34 , 0
8108 , 8091
1 , 0
7338 , 7067
84 , 84
370 , 369
16 , 0
4953 , 4910
610 , 0
3 , 0
924 , 757
2 , 0
10996 , 10843
5 , 0
17 , 12
4 , 4
2969 , 2920
24 , 0
4 , 4
386 , 0
136 , 130
231 , 231
5225 , 5213
3337 , 2859
1 , 1
2 , 0
665 , 665
780 , 780
1825 , 1825
3 , 0
7 , 0
2929 , 0
2028 , 2028
6037 , 6037
8 , 0
1587 , 1587
6428 , 6428
17 , 0
6825 , 6825
555 , 544
20 , 20
1773 , 524
120 , 110
4 , 0
73 , 73
12263 , 12263
394 , 394
8 , 0
1 , 0
15584 , 15174
14251 , 14250
5 , 5
5 , 5
3 , 0
2 , 0
2970 , 2970
1 , 1
3 , 3
7322 , 7270
23 , 0
11139 , 10867
408 , 408
1 , 1
107 , 107
8373 , 8172
6310 , 6310
23 , 23
1 , 1
11425 , 11409
213 , 213
14 , 0
100 , 0
71 , 71
159 , 0
11 , 10
1531 , 1531
1 , 1
688 , 671
26 , 5
1 , 0
105 , 105
46 , 0
445 , 187
2343 , 2306
4 , 4
1 , 1
342 , 261
328 , 328
1901 , 1900
54 , 54
1023 , 1021
1036 , 1036
46 , 46
169 , 0
997 , 997
957 , 957
653 , 0
1 , 0
10 , 10
231 , 0
298 , 292
216 , 216
14 , 14
92 , 0
647 , 625
80 , 80
1394 , 546
606 , 0
6248 , 6215
23 , 0
1542 , 0
25 , 25
2709 , 2546
4480 , 2474
4313 , 4295
136 , 136
18353 , 18344
13 , 0
13 , 0
5630 , 5630
10 , 0
1409 , 772
11 , 0
119 , 13
4171 , 4171
261 , 0
1 , 0
8428 , 6477
3181 , 3173
232 , 232
1 , 1
1 , 1
38 , 38
2228 , 1745
62 , 0
9741 , 9436
2 , 0
3 , 0
2 , 0
1118 , 1118
12 , 12
11287 , 8316
1051 , 0
46 , 0
701 , 498
23 , 9
7651 , 7651
203 , 195
782 , 766
4 , 4
1043 , 830
28 , 0
932 , 0
36 , 0
13 , 0
4223 , 4223
11 , 11
2396 , 1482
442 , 441
1 , 0
36 , 0
3308 , 3142
3812 , 3722
15 , 0
10 , 6
895 , 869
13355 , 12426
1 , 0
41 , 27
8855 , 8854
42 , 0
3804 , 3801
4 , 0
241 , 241
264 , 0
18 , 18
1 , 1
4696 , 3695
3383 , 3362
103 , 0
682 , 591
121 , 121
6 , 0
434 , 432
4448 , 4448
932 , 906
21 , 0
1 , 1
100 , 0
292 , 292
484 , 0
15 , 15
122 , 121
1 , 0
17 , 0
72 , 0
2 , 2
39 , 39
3 , 0
15665 , 15665
34 , 0
6293 , 6043
3 , 0
1766 , 1407
1955 , 1955
5483 , 2163
4 , 4
2 , 2
2742 , 2742
13649 , 13648
3150 , 3150
48 , 48
14166 , 14166
2 , 0
41 , 0
6006 , 5386
307 , 306
5 , 5
68 , 16
213 , 0
24 , 0
12739 , 12739
137 , 136
2793 , 0
10 , 10
2 , 0
17 , 0
2 , 2
8 , 6
2 , 0
6 , 0
386 , 0
1019 , 1019
4319 , 2219
2 , 0
2168 , 2168
24 , 24
69 , 69
4441 , 2338
16227 , 16222
119 , 112
5 , 0
4 , 0
146 , 0
1854 , 1443
6 , 0
21 , 0
29 , 0
401 , 0
57 , 48
4721 , 4709
6743 , 6712
11473 , 11472
242 , 0
363 , 316
53 , 50
26 , 26
20 , 20
97 , 42
704 , 704
177 , 159
1 , 0
5518 , 5517
753 , 721
1236 , 1023
5 , 5
944 , 845
2 , 0
1 , 0
377 , 377
138 , 138
2 , 0
22 , 22
84 , 84
1 , 0
3 , 1
1666 , 1507
18677 , 18647
1 , 0
1 , 0
1458 , 1399
12192 , 12192
123 , 93
2739 , 2729
9 , 0
18 , 0
673 , 673
2 , 0
7 , 0
641 , 0
47 , 47
1 , 0
14182 , 13751
4 , 4
52 , 0
66 , 0
19 , 19
114 , 0
2368 , 2368
227 , 0
120 , 0
7 , 0
20 , 0
1 , 1
8288 , 7879
1054 , 171
170 , 170
77 , 77
135 , 0
81 , 81
640 , 0
28 , 25
13 , 0
53 , 53
9660 , 9660
290 , 215
164 , 164
1 , 1
49 , 0
38 , 0
136 , 0
224 , 224
5515 , 854
25 , 25
4 , 0
114 , 0
4 , 0
4 , 0
1 , 0
304 , 304
2598 , 2543
8 , 0
4 , 0
74 , 0
170 , 169
125 , 125
337 , 0
115 , 0
