threshold , average , min , max , hits
0.99 , 0.75526922657071 , 0 , 0.999911443689256 , 386
0.9 , 0.73815711218358 , 0 , 1 , 3851
0.8 , 0.708109463181778 , 0 , 1 , 7752
0.7 , 0.642272254679817 , 0 , 1 , 10977
0.5 , 0.501835394386062 , 0 , 1 , 15513
0.3 , 0.36495126165858 , 0 , 1 , 16045
