threshold , average , min , max , hits
0.99 , 0.158023567554734 , 0 , 0.999848511425428 , 357
0.98 , 0.0890016669663769 , 0 , 0.999848511425428 , 398
0.95 , 0.0440077137193894 , 0 , 1 , 486
