threshold , average , min , max , hits
0.99 , 0.962239968617987 , 0.658282016490972 , 1 , 100
0.9 , 0.919837140303423 , 0 , 1 , 995
0.8 , 0.871397809896385 , 0 , 1 , 1939
0.7 , 0.811870672284395 , 0 , 1 , 2781
0.5 , 0.670535296828548 , 0 , 1 , 3968
0.3 , 0.552037070883187 , 0 , 1 , 4627
