threshold , average , min , max , hits
0.99 , 0.352477018812876 , 0 , 3.0558747928793 , 1999
0.98 , 0.409019219273885 , 0 , 3.728786795376 , 3997
0.95 , 0.584528144270578 , 0 , 6.75937514027921 , 9983
