threshold , average , min , max , hits
0.99 , 1128253750374.53 , 0 , 48129641804539.7 , 425
0.98 , 1058335995694.59 , 0 , 48129641804539.7 , 868
0.95 , 1204787216920.21 , 0 , 77789724351046.1 , 2149
