threshold , average , min , max , hits
0.99 , 0.0340133612136367 , 0 , 0.997245179063361 , 79
0.98 , 0.0181857402658838 , 0 , 0.997245179063361 , 85
0.95 , 0.00852014388668623 , 0 , 0.997245179063361 , 100
