threshold , average , min , max , hits
0.99 , 0.0966736390147645 , 0 , 0.759748385133079 , 984
0.98 , 0.107694547528753 , 0 , 1.09544915412947 , 1961
0.95 , 0.129181785667467 , 0 , 1.50572336499692 , 4897
