threshold , average , min , max , hits
0.99 , 0.550821038656707 , 0 , 3.03672267274791 , 1999
0.98 , 0.616786709814807 , 0 , 5.06729637493864 , 3999
0.95 , 0.793753970177042 , 0 , 6.83186552859055 , 9997
