threshold , average , min , max , hits
0.99 , 0.983587943835937 , 0.705250027515868 , 1 , 300
0.9 , 0.957328805494363 , 0 , 1 , 2996
0.8 , 0.923196121549268 , 0 , 1 , 5917
0.7 , 0.874319865042197 , 0 , 1 , 8627
0.5 , 0.75320899705781 , 0 , 1 , 12771
0.3 , 0.635052419353793 , 0 , 1 , 15309
