threshold , average , min , max , hits
0.99 , 0.895424563528969 , 0 , 1 , 370
0.9 , 0.868251579557944 , 0 , 1 , 3682
0.8 , 0.814906029769979 , 0 , 1 , 7373
0.7 , 0.703544789675382 , 0 , 1 , 10569
0.5 , 0.497162043229562 , 0 , 1 , 12688
0.3 , 0.389976671392376 , 0 , 1 , 13814
