threshold , average , min , max , hits
0.99 , 0.999813939913509 , 0.984761904761905 , 1 , 100
0.9 , 0.999690214728428 , 0.932491987179487 , 1 , 999
0.8 , 0.999596691837111 , 0.806030150753769 , 1 , 1999
0.7 , 0.998382893610134 , 0 , 1 , 2999
0.5 , 0.994437237020108 , 0 , 1 , 4992
0.3 , 0.987188752022441 , 0 , 1 , 6958
