threshold , average , min , max , hits
0.99 , 0.985828600109689 , 0 , 1 , 299
0.9 , 0.979775150180665 , 0 , 1 , 2991
0.8 , 0.963037501942938 , 0 , 1 , 5983
0.7 , 0.9240223260368 , 0 , 1 , 8973
0.5 , 0.736429055359062 , 0 , 1 , 13074
0.3 , 0.586649775128732 , 0 , 1 , 14542
