threshold , average , min , max , hits
0.99 , 0.209975412056476 , 0 , 1.4896584761046 , 1986
0.98 , 0.245449707920928 , 0 , 2.77494958098984 , 3975
0.95 , 0.366073879806455 , 0 , 4.09231977093243 , 9934
