threshold , average , min , max , hits
0.99 , 0.171359578240775 , 0 , 1.40455416749289 , 991
0.98 , 0.190205360242186 , 0 , 1.56508372906773 , 1983
0.95 , 0.253607776279731 , 0 , 2.81875932262876 , 4965
