threshold , average , min , max , hits
0.99 , 1632937797949.33 , 0 , 48956327159526.4 , 351
0.98 , 1759506724715.59 , 0 , 57154546133593.4 , 710
0.95 , 1745030386354.36 , 0 , 80270243306192.8 , 1762
